model,method,base_method,ctx_len,true_len,depth,needle_quantile,comp_ratio,level,use_predict_prompt,predict_prompt_version,predict_target,head_ratio_eff,final_budget,intermediate_budget,working_max,num_segments,prefill_status,prefill_peak_gb,cache_gb,acc
llama3.2-3b,ours_predict_next,ours,2000,1999,30,0.3,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,1,ok,6.750347264,0.1,0.0
llama3.2-3b,ours_predict_next,ours,2000,1999,40,0.4,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.758448128,0.1,0.5
llama3.2-3b,ours_predict_next,ours,2000,1999,50,0.5,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.760662016,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,60,0.6,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.751430656,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,70,0.7,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.7478016,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,80,0.8,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.742060032,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,90,0.9,0.8,per_head,True,1,next_chunk,0.8,1999,1024,1536,0,ok,6.741988352,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,2000,100,1.0,0.8,per_head,True,1,next_chunk,0.8,2000,1024,1536,0,ok,6.74149888,0.1,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,0,0.0,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.763584512,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,10,0.1,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.760963072,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,20,0.2,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.760977408,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,30,0.3,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.760322048,0.2,0.0
llama3.2-3b,ours_predict_next,ours,2000,1999,40,0.4,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.758448128,0.2,0.5
llama3.2-3b,ours_predict_next,ours,2000,1999,50,0.5,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.760662016,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,60,0.6,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.751430656,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,70,0.7,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.7478016,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,80,0.8,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.742060032,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,1999,90,0.9,1.0,per_head,True,1,next_chunk,1.0,1999,1999,2511,0,ok,6.741988352,0.2,1.0
llama3.2-3b,ours_predict_next,ours,2000,2000,100,1.0,1.0,per_head,True,1,next_chunk,1.0,2000,2000,2512,0,ok,6.74149888,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,4,ok,6.75974144,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,4,ok,6.755561472,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.760482304,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.763347456,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,4,ok,6.759616512,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.76189952,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.748825088,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.752413696,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,3,ok,6.748825088,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,4,ok,6.748825088,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,0.0,per_head,True,1,next_chunk,0.0,64,64,1024,4,ok,6.748825088,0.0,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,4,ok,6.840845824,0.1,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,4,ok,6.841957888,0.1,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.845915136,0.1,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.841581568,0.1,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,4,ok,6.842879488,0.1,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.844946432,0.1,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.826659328,0.1,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.832717312,0.1,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.827667456,0.1,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.8349824,0.1,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,0.2,per_head,True,1,next_chunk,0.5,3200,410,1024,3,ok,6.835882496,0.1,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,4,ok,6.979821056,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,4,ok,6.978851328,0.2,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.955488768,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.953238016,0.2,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.952825344,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.953640448,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.956386816,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.954075648,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.955433472,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,0.4,per_head,True,1,next_chunk,0.5,6399,819,1024,3,ok,6.973914624,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,0.4,per_head,True,1,next_chunk,0.5,6400,819,1024,3,ok,6.971605504,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.955885056,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.952321536,0.2,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.938879488,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.938098176,0.2,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.939898368,0.2,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.949300736,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.927838208,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.93047808,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.92412928,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,0.6,per_head,True,1,next_chunk,0.6,7999,1024,1536,2,ok,6.930788864,0.2,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,0.6,per_head,True,1,next_chunk,0.6,8000,1024,1536,2,ok,6.927988224,0.2,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.955885056,0.3,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.952321536,0.3,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.938879488,0.3,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.938098176,0.3,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.939898368,0.3,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.949300736,0.3,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.927838208,0.3,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.93047808,0.3,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.92412928,0.3,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,0.8,per_head,True,1,next_chunk,0.8,7999,1024,1536,2,ok,6.930788864,0.3,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,0.8,per_head,True,1,next_chunk,0.8,8000,1024,1536,2,ok,6.927988224,0.3,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,0,0.0,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.086656,0.5,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,10,0.1,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.083636224,0.5,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,20,0.2,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.066642944,0.5,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,30,0.3,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.063316992,0.5,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,40,0.4,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.08028672,0.5,0.5
llama3.2-3b,ours_predict_next,ours,8000,7999,50,0.5,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.074883072,0.5,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,60,0.6,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.062076928,0.5,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,70,0.7,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.066688,0.5,1.0
llama3.2-3b,ours_predict_next,ours,8000,7999,80,0.8,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.064992256,0.5,0.0
llama3.2-3b,ours_predict_next,ours,8000,7999,90,0.9,1.0,per_head,True,1,next_chunk,1.0,7999,7999,8511,0,ok,7.080008192,0.5,0.0
llama3.2-3b,ours_predict_next,ours,8000,8000,100,1.0,1.0,per_head,True,1,next_chunk,1.0,8000,8000,8512,0,ok,7.077103104,0.5,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.675498496,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,0.0,per_head,True,1,,0.0,64,64,1024,0,ok,6.676069888,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,0.2,per_head,True,1,,0.5,199,199,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,0.2,per_head,True,1,,0.5,200,200,1024,0,ok,6.676069888,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,0.4,per_head,True,1,,0.5,398,398,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,0.4,per_head,True,1,,0.5,399,399,1024,0,ok,6.676069888,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,0.6,per_head,True,1,,0.6,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,0.6,per_head,True,1,,0.6,499,499,1024,0,ok,6.676069888,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,0.8,per_head,True,1,,0.8,498,498,1024,0,ok,6.675498496,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,0.8,per_head,True,1,,0.8,499,499,1024,0,ok,6.676069888,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,0,0.0,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,10,0.1,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,20,0.2,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,30,0.3,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,40,0.4,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,50,0.5,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,60,0.6,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,70,0.7,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,80,0.8,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,498,90,0.9,1.0,per_head,True,1,,1.0,498,498,1010,0,ok,6.675498496,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,500,499,100,1.0,1.0,per_head,True,1,,1.0,499,499,1011,0,ok,6.676069888,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,0,0.0,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,10,0.1,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,20,0.2,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,30,0.3,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,40,0.4,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,50,0.5,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,60,0.6,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,70,0.7,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,80,0.8,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,90,0.9,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.691900416,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,2000,100,1.0,0.0,per_head,True,1,,0.0,64,64,1024,1,ok,6.695250944,0.0,0.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,0,0.0,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,10,0.1,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,20,0.2,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,30,0.3,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,40,0.4,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,50,0.5,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,60,0.6,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,70,0.7,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.733981696,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,80,0.8,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.734006272,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,90,0.9,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.734006272,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,2000,100,1.0,0.2,per_head,True,1,,0.5,800,410,1024,1,ok,6.7312128,0.0,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,0,0.0,0.4,per_head,True,1,,0.5,1599,819,1024,1,ok,6.780853248,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,10,0.1,0.4,per_head,True,1,,0.5,1599,819,1024,1,ok,6.780853248,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,20,0.2,0.4,per_head,True,1,,0.5,1599,819,1024,1,ok,6.780853248,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,30,0.3,0.4,per_head,True,1,,0.5,1599,819,1024,1,ok,6.780853248,0.1,1.0
llama3.2-3b,ours_predict_v1,ours,2000,1999,40,0.4,0.4,per_head,True,1,,0.5,1599,819,1024,1,ok,6.780853248,0.1,1.0
